Rank,Series,Product Division,Business Unit,Date,Actual Sell-In,Biz Forecast Value,ML Forecast Value,ML Forecast Upper Bound,ecom_model,Model,Biz Rolling Accuracy,ML Rolling Accuracy,Rolling ML-Biz,12M Weighted Avg Biz Rolling Accuracy,12M Weighted Avg ML Rolling Accuracy,12M Weighted Avg Rolling ML-Biz,6M Weighted Avg Biz Rolling Accuracy,6M Weighted Avg ML Rolling Accuracy,6M Weighted Avg Rolling ML-Biz,12M Simple Avg Biz Rolling Accuracy,12M Simple Avg ML Rolling Accuracy,Biz Accuracy,ML Accuracy,ML-Biz,12M Weighted Avg Biz Accuracy,12M Weighted Avg ML Accuracy,12M Simple Avg Biz Accuracy,12M Simple Avg ML Accuracy,ECOM Rolling Accuracy,Rolling ECOM-Biz,12M Weighted Avg ECOM Rolling Accuracy,6M Weighted Avg ECOM Rolling Accuracy,12M Simple Avg ECOM Rolling Accuracy,ECOM Accuracy,ECOM-Biz,12M Weighted Avg ECOM Accuracy,12M Simple Avg ECOM Accuracy,Biz Forecast Count,ML Forecast Count,ECOM Forecast Count,Biz High Accuracy >= 0.5,ML High Accuracy >= 0.5,ECOM High Accuracy >= 0.5,ML_win_tie,ML_win_no_tie,ML_rolling_win_tie,ML_rolling_win_no_tie,ECOM_win_tie,ECOM_win_no_tie,ECOM_rolling_win_tie,ECOM_rolling_win_no_tie,12M Total Actual Sell-In,total_Biz_diff,total_ML_diff,total_ECOM_diff,Biz_diff,ML_diff,ECOM_diff,Actual rolling sum,Biz rolling sum,ML rolling sum,ECOM rolling sum,Month_to_Month_Confidence,Rolling_Confidence,Weighted_Avg_Confidence,ECOM_Confidence,Previous_Confidence,Final_Confidence
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2024-06-30,5180.0,3950.0,5336.0,5336.0,5336.0,ECOM,0.9844473245695242,0.7716163673393817,-0.21283095723014256,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.7625482625482626,0.9698841698841699,0.20733590733590734,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.7716163673393817,-0.21283095723014256,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.9698841698841699,0.20733590733590734,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-1230.0,156.0,156.0,10802.0,10970.0,13269.0,13269.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2024-07-31,3001.0,3575.0,3648.0,3648.0,3648.0,ECOM,0.9969490308686288,0.8436826992103375,-0.1532663316582914,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.8087304231922692,0.7844051982672442,-0.02432522492502498,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.8436826992103375,-0.1532663316582914,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.7844051982672442,-0.02432522492502498,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-656.0,803.0,803.0,11144.0,11110.0,12886.0,12886.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2024-08-31,4581.0,3060.0,3632.0,3632.0,3632.0,ECOM,0.8294154521234915,0.9885597868672622,0.15914433474377065,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.6679764243614932,0.792839991268282,0.12486356690678879,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.9885597868672622,0.15914433474377065,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.792839991268282,0.12486356690678879,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-2177.0,-146.0,-146.0,12762.0,10585.0,12616.0,12616.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2024-09-30,5459.0,3580.0,4259.0,4259.0,4259.0,ECOM,0.7832988267770876,0.8848247833755081,0.10152595659842045,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.6557977651584539,0.7801795200586188,0.1243817549001649,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.8848247833755081,0.10152595659842045,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.7801795200586188,0.1243817549001649,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-4056.0,-1346.0,-1346.0,13041.0,10215.0,11539.0,11539.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2024-10-31,4858.0,6270.0,3078.0,3078.0,3078.0,ECOM,0.866559269700631,0.7362733252785609,-0.1302859444220701,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.709345409633594,0.6335940716344175,-0.07575133799917655,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.7362733252785609,-0.1302859444220701,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.6335940716344175,-0.07575133799917655,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-2644.0,-3126.0,-3126.0,14898.0,12910.0,10969.0,10969.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2024-11-30,6746.0,11745.0,5776.0,5776.0,5776.0,ECOM,0.734396061653871,0.7685049522358319,0.03410889058196098,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.2589682774977765,0.856211088052179,0.5972428105544025,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.7685049522358319,0.03410889058196098,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.856211088052179,0.5972428105544025,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,2355.0,-4096.0,-4096.0,17063.0,21595.0,13113.0,13113.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2024-12-31,9401.0,9940.0,15667.0,15667.0,15667.0,ECOM,0.6691263984765532,0.8326112830278505,0.16348488455129728,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.9426656738644825,0.3334751622167854,-0.6091905116476971,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.8326112830278505,0.16348488455129728,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.3334751622167854,-0.6091905116476971,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,2894.0,2170.0,2170.0,21005.0,27955.0,24521.0,24521.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2025-01-31,3282.0,1206.0,2665.0,2665.0,2665.0,ECOM,0.8218127541304237,0.7591744299758094,-0.06263832415461423,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.36745886654478976,0.812004875076173,0.44454600853138326,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.7591744299758094,-0.06263832415461423,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.812004875076173,0.44454600853138326,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,818.0,1553.0,1553.0,19429.0,22891.0,24108.0,24108.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2025-02-28,1832.0,924.0,2893.0,2893.0,2893.0,ECOM,0.8315535652772994,0.5377196004133655,-0.29383396486393387,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.5043668122270742,0.4208515283842795,-0.08351528384279472,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.5377196004133655,-0.29383396486393387,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.4208515283842795,-0.08351528384279472,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-90.0,2614.0,2614.0,14515.0,12070.0,21225.0,21225.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2025-03-31,3945.0,2485.0,3303.0,3303.0,3303.0,ECOM,0.5094381278286786,0.97814328292306,0.4687051550943814,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.6299112801013942,0.8372623574144487,0.20735107731305447,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.97814328292306,0.4687051550943814,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.8372623574144487,0.20735107731305447,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-1550.0,1972.0,1972.0,9059.0,4615.0,8861.0,8861.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2025-04-30,4694.0,2935.0,3477.0,3477.0,3477.0,ECOM,0.6058638143443797,0.923789513895521,0.31792569955114125,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.6252662974009373,0.7407328504473796,0.11546655304644227,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.923789513895521,0.31792569955114125,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.7407328504473796,0.11546655304644227,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-3309.0,755.0,755.0,10471.0,6344.0,9673.0,9673.0,Medium,Medium,High,High,High,High
1.0,Charge,JBL Smart Audio,PORTABLE AUDIO,2025-05-31,3035.0,3104.0,3646.0,3646.0,3646.0,ECOM,0.7301696076751756,0.8930957683741648,0.16292616069898924,0.7584194460623848,0.8274781185020619,0.06905867243967712,0.683581607775191,0.8413671691183017,0.15778556134311073,0.7802525194521454,0.8264996494097211,0.9772652388797364,0.7986820428336079,-0.1785831960461285,0.6575125906948218,0.7203962342722511,0.659191727617522,0.7300102379614656,0.8930957683741648,0.16292616069898924,0.8274781185020619,0.8413671691183017,0.8264996494097211,0.7986820428336079,-0.1785831960461285,0.7203962342722511,0.7300102379614656,22,20,20,12,12,12,7,7,7,7,7,7,7,7,56014.0,3240.0,1366.0,1366.0,-3240.0,1366.0,1366.0,11674.0,8524.0,10426.0,10426.0,Medium,Medium,High,High,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2023-08-31,5368.0,7747.0,,,,No Forecast,0.0,0.0,0.0,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.5568181818181819,0.0,-0.5568181818181819,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.0,0.0,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.0,-0.5568181818181819,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,,,,,Unavailable,Unavailable,Unavailable,Unavailable,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2023-09-30,4863.0,11016.0,,,,No Forecast,0.0,0.0,0.0,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.0,0.0,0.0,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.0,0.0,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.0,0.0,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,,,,,Unavailable,Unavailable,Unavailable,Unavailable,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2023-10-31,7933.0,11791.0,6413.0,6413.0,6413.0,ECOM,0.3178815238934155,0.0,-0.3178815238934155,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.5136770452540023,0.8083953107273415,0.29471826547333924,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.0,-0.3178815238934155,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.8083953107273415,0.29471826547333924,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,18164.0,30554.0,,,Medium,Medium,High,High,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2023-11-30,14960.0,13717.0,7885.0,7885.0,7885.0,ECOM,0.6841043378008358,0.0,-0.6841043378008358,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.9169117647058823,0.527072192513369,-0.3898395721925133,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.0,-0.6841043378008358,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.527072192513369,-0.3898395721925133,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,27756.0,36524.0,,,Medium,Medium,High,High,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2023-12-31,23205.0,14128.0,19222.0,19222.0,19222.0,ECOM,0.8598203826630223,0.7271465139485445,-0.13267386871447784,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.6088343029519501,0.8283559577677224,0.21952165481577235,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.7271465139485445,-0.13267386871447784,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.8283559577677224,0.21952165481577235,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,46098.0,39636.0,33520.0,33520.0,Medium,Medium,High,High,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2024-01-31,2428.0,2650.0,15039.0,15039.0,15039.0,ECOM,0.7512378981597813,0.961742172295716,0.21050427413593475,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.9085667215815486,0.0,-0.9085667215815486,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.961742172295716,0.21050427413593475,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.0,-0.9085667215815486,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,40593.0,30495.0,42146.0,42146.0,Medium,Medium,High,High,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2024-02-29,2127.0,1895.0,4262.0,4262.0,4262.0,ECOM,0.6726585014409222,0.6122838616714698,-0.060374639769452454,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.8909261871180065,0.0,-0.8909261871180065,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.6122838616714698,-0.060374639769452454,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.0,-0.8909261871180065,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,27760.0,18673.0,38523.0,38523.0,Medium,Medium,High,High,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2024-03-31,2877.0,2576.0,6207.0,6207.0,6207.0,ECOM,0.9581539289558665,0.0,-0.9581539289558665,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.8953771289537713,0.0,-0.8953771289537713,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.0,-0.9581539289558665,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.0,-0.8953771289537713,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,7432.0,7121.0,25508.0,25508.0,Medium,Medium,High,High,High,High
2.0,Flip,JBL Smart Audio,PORTABLE AUDIO,2024-04-30,2827.0,1850.0,4929.0,4929.0,4929.0,ECOM,0.8071766057974716,0.03371216958242884,-0.7734644362150428,0.519762193164207,0.7180294306921784,0.19826723752797137,0.6311213358052088,0.7264435572327609,0.09532222142755209,0.51635306159938,0.7030112370256795,0.6544039617969579,0.2564556066501592,-0.3979483551467987,0.44147036646226434,0.709266130831216,0.4396145734916434,0.7030902102485735,0.03371216958242884,-0.7734644362150428,0.7180294306921784,0.7264435572327609,0.7030112370256795,0.2564556066501592,-0.3979483551467987,0.709266130831216,0.7030902102485735,22,20,20,8,11,11,8,8,6,6,8,8,6,6,87972.0,21198.0,4939.0,4939.0,,,,7831.0,6321.0,15398.0,15398.0,Medium,Medium,High,High,High,High
